{ 0, 2, 0, 0, 2, 29, "CD", "Drag Coefficient", "Numeric"},
{ 0, 1, 0, 0, 2, 30, "FRICV", "Frictional Velocity", "m/s"},
{ 0, 2, 0, 0, 2, 30, "FRICV", "Frictional Velocity", "m/s"},
{ 0, 0, 7, 1, 2, 192, "VWSH", "Vertical speed sheer", "1/s"},
{ 0, 0, 7, 1, 2, 193, "MFLX", "Horizontal Momentum Flux", "N/m^2"},
{ 0, 0, 7, 1, 2, 194, "USTM", "U-Component Storm Motion", "m/s"},
{ 0, 0, 7, 1, 2, 195, "VSTM", "V-Component Storm Motion", "m/s"},
{ 0, 0, 7, 1, 2, 196, "CD", "Drag Coefficient", "non-dim"},
{ 0, 0, 7, 1, 2, 197, "FRICV", "Frictional Velocity", "m/s"},
{ 0, 0, 7, 1, 2, 198, "LAUV", "Latitude of U Wind Component of Velocity", "deg"},
{ 0, 0, 7, 1, 2, 199, "LOUV", "Longitude of U Wind Component of Velocity", "deg"},
{ 0, 0, 7, 1, 2, 200, "LAVV", "Latitude of V Wind Component of Velocity", "deg"},
{ 0, 0, 7, 1, 2, 201, "LOUV", "Longitude of V Wind Component of Velocity", "deg"},
{ 0, 0, 7, 1, 2, 202, "LAPP", "Latitude of Presure Point", "deg"},
{ 0, 0, 7, 1, 2, 203, "LOPP", "Longitude of Presure Point", "deg"},
{ 0, 0, 7, 1, 2, 204, "VEDH", "Vertical Eddy Diffusivity Heat exchange", "m^2/s"},
{ 0, 0, 7, 1, 2, 205, "COVMZ", "Covariance between Meridional and Zonal Components of the wind.", "m^2/s^2"},
{ 0, 0, 7, 1, 2, 206, "COVTZ", "Covariance between Temperature and Zonal Components of the wind.", "K*ms-1"},
{ 0, 0, 7, 1, 2, 207, "COVTM", "Covariance between Temperature and Meridional Components of the wind.", "K*ms-1"},
{ 0, 0, 7, 1, 2, 208, "VDFUA", "Vertical Diffusion Zonal Acceleration", "ms-2"},
{ 0, 0, 7, 1, 2, 209, "VDFVA", "Vertical Diffusion Meridional Acceleration", "ms-2"},
{ 0, 1, 0, 0, 3, 0, "PRES", "Pressure", "Pa"},
{ 0, 2, 0, 0, 3, 0, "PRES", "Pressure", "Pa"},
{ 0, 1, 0, 0, 3, 1, "PRMSL", "Pressure Reduced to MSL", "Pa"},
{ 0, 2, 0, 0, 3, 1, "PRMSL", "Pressure Reduced to MSL", "Pa"},
{ 0, 1, 0, 0, 3, 2, "PTEND", "Pressure Tendency", "Pa/s"},
{ 0, 2, 0, 0, 3, 2, "PTEND", "Pressure Tendency", "Pa/s"},
{ 0, 1, 0, 0, 3, 3, "ICAHT", "ICAO Standard Atmosphere Reference Height", "m"},
{ 0, 2, 0, 0, 3, 3, "ICAHT", "ICAO Standard Atmosphere Reference Height", "m"},
